http://www.abercrombie.com/	5	61	0.0819672	http://www.abercrombie.com/	4	73	0.0547945
http://raleigh.craigslist.org/	9	55	0.163636	http://raleigh.craigslist.org/	9	31	0.290323
http://www.oldnavy.com/	6	53	0.113208	http://www.oldnavy.com/	9	62	0.145161
http://www.century21.com/	3	52	0.0576923	http://www.century21.com/	1	53	0.0188679
http://www.eminem.com/	2	49	0.0408163	http://www.eminem.com/	0	3	0
http://www.tigerwoods.com/	0	48	0	http://www.tigerwoods.com/	0	4	0
http://answers.yahoo.com/	13	44	0.295455	http://answers.yahoo.com/	4	64	0.0625
http://www.fox.com/	8	44	0.181818	http://www.fox.com/	8	38	0.210526
http://www.goodwill.org/	10	44	0.227273	http://www.goodwill.org/	7	32	0.21875
http://www.sparknotes.com/	2	44	0.0454545	http://www.sparknotes.com/	1	43	0.0232558
http://www.hulu.com/	2	43	0.0465116	http://www.hulu.com/	11	46	0.23913
http://www.mirandalambert.com/	2	43	0.0465116	http://www.mirandalambert.com/	0	1	0
http://www.homegoods.com/	2	42	0.047619	http://www.homegoods.com/	12	64	0.1875
http://www.tagged.com/	5	42	0.119048	http://www.tagged.com/	15	94	0.159574
http://www.americanidol.com/	2	41	0.0487805	http://www.americanidol.com/	0	1	0
http://www.49ers.com/	3	38	0.0789474	http://www.49ers.com/	0	28	0
http://www.y8.com/	4	37	0.108108	http://www.y8.com/	1	17	0.0588235
http://www.nba.com/knicks/	2	36	0.0555556	http://www.nba.com/knicks/	0	10	0
http://www.toysrus.com/	1	36	0.0277778	http://www.toysrus.com/	3	30	0.1
http://www.cabelas.com/	2	35	0.0571429	http://www.cabelas.com/	4	46	0.0869565
http://www.myfitnesspal.com/	12	34	0.352941	http://www.myfitnesspal.com/	8	35	0.228571
http://www.steelers.com/	2	33	0.0606061	http://www.steelers.com/	1	44	0.0227273
http://movies.yahoo.com/	0	31	0	http://movies.yahoo.com/	0	1	0
http://www.calendar.yahoo.com/	3	30	0.1	http://www.calendar.yahoo.com/	3	15	0.2
http://www.netflix.com/	9	30	0.3	http://www.netflix.com/	23	66	0.348485
http://www.packers.com/	1	30	0.0333333	http://www.packers.com/	0	22	0
http://www.edmunds.com/	0	27	0	http://www.edmunds.com/	4	20	0.2
http://www.fxnetworks.com/soa	4	27	0.148148	http://www.fxnetworks.com/soa	8	49	0.163265
http://www.keithurban.net/	0	26	0	http://www.keithurban.net/	4	31	0.129032
http://boxofficemojo.com/	0	25	0	http://boxofficemojo.com/	4	26	0.153846
http://espanol.yahoo.com/	0	25	0	http://espanol.yahoo.com/	0	16	0
http://www.ebay.ca/	0	24	0	http://www.ebay.ca/	0	3	0
http://www.legoland.com/	4	24	0.166667	http://www.legoland.com/	8	25	0.32
http://www.tumblr.com/	2	22	0.0909091	http://www.tumblr.com/	2	17	0.117647
http://dallas.backpage.com/	0	21	0	http://dallas.backpage.com/	0	1	0
http://www.atlantafalcons.com/	1	21	0.047619	http://www.atlantafalcons.com/	0	14	0
http://www.abercrombiekids.com/	0	20	0	http://www.abercrombiekids.com/	3	28	0.107143
http://www.cpk.com/	14	20	0.7	http://www.cpk.com/	7	26	0.269231
http://www.denverbroncos.com/	2	18	0.111111	http://www.denverbroncos.com/	1	25	0.04
http://www.carsons.com/	2	17	0.117647	http://www.carsons.com/	5	26	0.192308
http://www.namm.org/	3	16	0.1875	http://www.namm.org/	0	1	0
http://www.wsmv.com/	5	15	0.333333	http://www.wsmv.com/	2	13	0.153846
http://groups.yahoo.com/	1	14	0.0714286	http://groups.yahoo.com/	1	16	0.0625
http://www.berkshirehathaway.com/	0	14	0	http://www.berkshirehathaway.com/	0	18	0
http://www.fxnetworks.com/	3	14	0.214286	http://www.fxnetworks.com/	1	27	0.037037
http://www.nba.com/suns/	1	14	0.0714286	http://www.nba.com/suns/	0	13	0
http://www.neworleanssaints.com/	0	14	0	http://www.neworleanssaints.com/	0	8	0
http://espn.go.com/college-football/	1	13	0.0769231	http://espn.go.com/college-football/	0	8	0
http://www.buildabear.com/	6	13	0.461538	http://www.buildabear.com/	8	39	0.205128
http://www.icarly.com/	0	13	0	http://www.icarly.com/	0	1	0
http://www.tlc.com/	2	12	0.166667	http://www.tlc.com/	5	23	0.217391
http://www.apple.com/ipod/	2	11	0.181818	http://www.apple.com/ipod/	0	21	0
http://www.nba.com/nets/	1	11	0.0909091	http://www.nba.com/nets/	0	8	0
http://cats.about.com/	0	10	0	http://cats.about.com/	3	15	0.2
http://www.balenciaga.com/	1	10	0.1	http://www.balenciaga.com/	1	11	0.0909091
http://images.search.yahoo.com/	4	9	0.444444	http://images.search.yahoo.com/	3	29	0.103448
http://jezebel.com/	0	9	0	http://jezebel.com/	1	15	0.0666667
http://www.cnet.com/	0	9	0	http://www.cnet.com/	3	12	0.25
